accurate_moves,inaccurate_moves,mistake_moves,blunder_moves,average_cp_loss,accuracy_score,player,game_id,elo,result,cheat_ratio,label
2,7,3,40,378.38461538461536,62.16153846153846,white,game_722,1252,draw,0.44642857142857145,0
3,8,4,37,370.3269230769231,62.96730769230769,black,game_722,1153,draw,0.2909090909090909,0
3,13,6,26,291.9166666666667,70.80833333333334,white,game_723,1262,draw,0.7924528301886793,1
1,13,8,25,291.2340425531915,70.87659574468086,black,game_723,1153,draw,0.75,1
6,1,0,29,406.0833333333333,59.391666666666666,white,game_724,1268,draw,0.7560975609756098,1
6,0,1,28,404.3142857142857,59.56857142857143,black,game_724,1153,draw,0.55,0
1,7,2,19,327.58620689655174,67.24137931034483,white,game_725,1277,draw,0.375,0
3,4,2,19,349.0357142857143,65.09642857142856,black,game_725,1153,draw,0.65625,0
6,6,3,24,317.20512820512823,68.27948717948718,white,game_726,1395,draw,0.3695652173913043,0
7,6,2,23,302.60526315789474,69.73947368421052,black,game_726,1153,draw,0.28888888888888886,0
1,4,2,22,369.7586206896552,63.02413793103448,white,game_727,2083,draw,0.0,0
1,5,2,21,354.6551724137931,64.5344827586207,black,game_727,1153,draw,0.16666666666666666,0
3,5,9,20,321.64864864864865,67.83513513513513,white,game_728,1025,draw,0.6341463414634146,0
2,5,11,19,316.4054054054054,68.35945945945946,black,game_728,1154,draw,0.325,0
0,8,7,6,195.95238095238096,80.4047619047619,white,game_729,1038,draw,0.0,0
1,9,3,7,188.4,81.16,black,game_729,1154,draw,0.23809523809523808,0
3,3,10,35,372.37254901960785,62.76274509803921,white,game_730,1040,draw,0.631578947368421,0
2,3,10,35,380.26,61.974,black,game_730,1154,draw,0.7017543859649122,1
8,17,3,15,189.06976744186048,81.09302325581395,white,game_731,1041,draw,0.44680851063829785,0
8,18,3,15,188.79545454545453,81.12045454545455,black,game_731,1154,draw,0.21739130434782608,0
17,9,10,13,177.20408163265307,82.2795918367347,white,game_732,1053,draw,0.7068965517241379,1
18,10,7,15,182.56,81.744,black,game_732,1154,draw,0.6842105263157895,0
3,8,16,15,244.14285714285714,75.58571428571429,white,game_733,1062,draw,0.5102040816326531,0
4,7,12,19,276.45238095238096,72.3547619047619,black,game_733,1154,draw,0.2916666666666667,0
5,4,11,4,178.5,82.15,white,game_734,1066,draw,0.12,0
2,6,11,4,191.95652173913044,80.80434782608695,black,game_734,1154,draw,0.56,0
4,5,5,21,330.4,66.96000000000001,white,game_735,1076,draw,0.5263157894736842,0
7,2,5,21,325.42857142857144,67.45714285714286,black,game_735,1154,draw,0.08108108108108109,0
5,3,1,18,318.55555555555554,68.14444444444445,white,game_736,1082,draw,0.037037037037037035,0
3,5,0,18,338.4230769230769,66.15769230769232,black,game_736,1154,draw,0.1111111111111111,0
1,8,7,14,289.5,71.05,white,game_737,1082,draw,0.6470588235294118,0
2,9,5,14,274.6666666666667,72.53333333333333,black,game_737,1154,draw,0.15151515151515152,0
4,4,2,22,351.03125,64.896875,white,game_738,1087,draw,0.5609756097560976,0
4,5,1,20,339.5,66.05,black,game_738,1154,draw,0.5121951219512195,0
2,1,0,18,431.23809523809524,56.87619047619047,white,game_739,1097,draw,0.045454545454545456,0
2,0,0,18,451.65,54.835,black,game_739,1154,draw,0.22727272727272727,0
1,4,2,27,411.05882352941177,58.89411764705882,white,game_740,1103,draw,0.6666666666666666,0
3,3,1,26,402.8181818181818,59.71818181818182,black,game_740,1154,draw,0.07894736842105263,0
1,2,6,1,160.7,83.93,white,game_741,1103,draw,0.16666666666666666,0
2,3,5,0,114.2,88.58,black,game_741,1154,draw,0.09090909090909091,0
14,7,4,5,107.0,89.3,white,game_742,1117,draw,0.03333333333333333,0
14,6,6,3,96.41379310344827,90.35862068965517,black,game_742,1154,draw,0.5,0
3,2,7,21,318.42424242424244,68.15757575757576,white,game_743,1119,draw,0.05714285714285714,0
3,3,5,21,304.8125,69.51875,black,game_743,1154,draw,0.6,0
5,8,5,13,256.64516129032256,74.33548387096775,white,game_744,1119,draw,0.6857142857142857,0
6,9,3,13,242.61290322580646,75.73870967741935,black,game_744,1154,draw,0.08823529411764706,0
1,2,1,30,438.6764705882353,56.132352941176464,white,game_745,1125,draw,0.32432432432432434,0
2,1,0,30,450.57575757575756,54.94242424242424,black,game_745,1154,draw,0.43243243243243246,0
19,5,13,12,167.9795918367347,83.20204081632653,white,game_746,1131,draw,0.22807017543859648,0
17,8,7,17,177.14285714285714,82.28571428571428,black,game_746,1154,draw,0.2631578947368421,0
12,6,5,0,48.65217391304348,95.13478260869564,white,game_747,1134,draw,0.34782608695652173,0
12,6,4,0,42.72727272727273,95.72727272727273,black,game_747,1154,draw,0.5454545454545454,0
5,13,7,14,221.33333333333334,77.86666666666666,white,game_748,1135,draw,0.23255813953488372,0
5,14,8,11,200.18421052631578,79.98157894736842,black,game_748,1154,draw,0.4418604651162791,0
0,5,2,5,219.75,78.025,white,game_749,1140,draw,0.15384615384615385,0
3,2,2,5,203.5,79.65,black,game_749,1154,draw,0.0,0
2,3,8,19,336.53125,66.346875,white,game_750,1145,draw,0.6842105263157895,0
2,4,7,18,337.9032258064516,66.20967741935485,black,game_750,1154,draw,0.05405405405405406,0
3,10,11,18,243.95238095238096,75.6047619047619,white,game_751,1146,draw,0.15217391304347827,0
4,6,14,16,242.475,75.7525,black,game_751,1154,draw,0.43478260869565216,0
10,13,6,6,126.02857142857142,87.39714285714285,white,game_752,1148,draw,0.21621621621621623,0
9,13,6,6,131.08823529411765,86.89117647058823,black,game_752,1154,draw,0.7297297297297297,1
3,14,19,33,292.2608695652174,70.77391304347826,white,game_753,1153,draw,0.2465753424657534,0
7,20,10,32,268.3333333333333,73.16666666666667,black,game_753,1154,draw,0.09722222222222222,0
2,12,0,17,278.93548387096774,72.10645161290323,white,game_754,1155,draw,0.03125,0
3,10,0,17,288.8,71.12,black,game_754,1154,draw,0.65625,0
1,15,18,21,258.6909090909091,74.13090909090909,white,game_755,1156,draw,0.2459016393442623,0
4,13,17,22,264.07142857142856,73.59285714285714,black,game_755,1154,draw,0.18032786885245902,0
2,4,6,15,336.74074074074076,66.32592592592593,white,game_756,1157,draw,0.34285714285714286,0
4,3,5,16,336.64285714285717,66.33571428571429,black,game_756,1154,draw,0.3235294117647059,0
2,5,1,28,398.8888888888889,60.11111111111111,white,game_757,1198,draw,0.41304347826086957,0
2,6,0,29,398.64864864864865,60.13513513513513,black,game_757,1152,draw,0.4,0
2,7,15,7,212.5483870967742,78.74516129032259,white,game_758,1203,draw,0.05263157894736842,0
2,7,13,9,213.51612903225808,78.64838709677419,black,game_758,1152,draw,0.4594594594594595,0
1,2,8,28,395.46153846153845,60.45384615384615,white,game_759,1212,draw,0.06382978723404255,0
2,1,8,28,394.9230769230769,60.50769230769231,black,game_759,1152,draw,0.08695652173913043,0
2,9,4,43,387.3103448275862,61.26896551724138,white,game_760,1229,draw,0.47540983606557374,0
2,8,4,43,393.35087719298247,60.66491228070175,black,game_760,1152,draw,0.6557377049180327,0
0,6,14,52,383.8333333333333,61.61666666666667,white,game_761,1235,draw,0.36363636363636365,0
4,4,16,51,358.68,64.132,black,game_761,1152,draw,0.6880733944954128,0
3,12,10,20,259.5111111111111,74.04888888888888,white,game_762,1235,draw,0.11666666666666667,0
10,10,9,20,236.55102040816325,76.34489795918367,black,game_762,1152,draw,0.1016949152542373,0
4,9,0,9,237.72727272727272,76.22727272727272,white,game_763,1256,draw,0.5217391304347826,0
2,8,2,10,265.04545454545456,73.49545454545455,black,game_763,1152,draw,0.09090909090909091,0
1,4,13,12,271.93333333333334,72.80666666666667,white,game_764,1265,draw,0.38235294117647056,0
2,2,11,15,286.8666666666667,71.31333333333333,black,game_764,1152,draw,0.0,0
0,3,4,11,308.44444444444446,69.15555555555555,white,game_765,1463,draw,0.18181818181818182,0
0,5,2,10,281.2352941176471,71.87647058823529,black,game_765,1152,draw,0.45454545454545453,0
15,16,7,9,139.95744680851064,86.00425531914894,white,game_766,1733,draw,0.46551724137931033,0
16,14,8,9,143.63829787234042,85.63617021276596,black,game_766,1152,draw,0.2982456140350877,0
1,3,5,28,395.6216216216216,60.43783783783783,white,game_767,999,draw,0.5263157894736842,0
3,1,5,28,394.94594594594594,60.505405405405405,black,game_767,1153,draw,0.21621621621621623,0
6,3,35,24,279.11764705882354,72.08823529411765,white,game_768,1029,draw,0.84,1
7,2,34,24,279.23880597014926,72.07611940298507,black,game_768,1153,draw,0.7972972972972973,1
1,10,7,3,147.95238095238096,85.20476190476191,white,game_769,1039,draw,0.391304347826087,0
2,7,7,5,168.47619047619048,83.15238095238095,black,game_769,1153,draw,0.045454545454545456,0
21,16,16,7,122.33333333333333,87.76666666666667,white,game_770,1049,draw,0.22535211267605634,0
18,15,18,9,142.05,85.795,black,game_770,1153,draw,0.4225352112676056,0
2,2,0,11,368.8,63.12,white,game_771,1051,draw,0.125,0
1,2,0,11,394.2142857142857,60.57857142857142,black,game_771,1153,draw,0.0625,0
3,8,16,17,269.95454545454544,73.00454545454545,white,game_772,1074,draw,0.3829787234042553,0
4,8,17,16,261.73333333333335,73.82666666666667,black,game_772,1153,draw,0.043478260869565216,0
7,16,12,0,112.8,88.72,white,game_773,1090,draw,0.0,0
11,15,8,0,84.73529411764706,91.5264705882353,black,game_773,1153,draw,0.3235294117647059,0
3,7,3,11,268.2083333333333,73.17916666666667,white,game_774,1095,draw,0.5384615384615384,0
6,8,3,7,191.70833333333334,80.82916666666667,black,game_774,1153,draw,0.28,0
1,2,6,26,404.37142857142857,59.56285714285714,white,game_775,1099,draw,0.46153846153846156,0
1,2,6,26,399.6,60.03999999999999,black,game_775,1153,draw,0.42105263157894735,0
2,4,16,1,180.1304347826087,81.98695652173913,white,game_776,1105,draw,0.0,0
2,7,13,0,153.72727272727272,84.62727272727273,black,game_776,1153,draw,0.2608695652173913,0
3,4,16,31,316.3703703703704,68.36296296296297,white,game_777,1106,draw,0.14516129032258066,0
5,4,15,32,319.92857142857144,68.00714285714285,black,game_777,1153,draw,0.4918032786885246,0
10,6,9,10,186.05714285714285,81.39428571428572,white,game_778,1109,draw,0.4444444444444444,0
9,5,10,11,206.34285714285716,79.36571428571429,black,game_778,1153,draw,0.45714285714285713,0
4,3,5,34,384.10869565217394,61.589130434782604,white,game_779,1110,draw,0.27586206896551724,0
3,3,5,35,387.7391304347826,61.22608695652173,black,game_779,1153,draw,0.08771929824561403,0
2,25,6,1,92.41176470588235,90.75882352941177,white,game_780,1113,draw,0.14285714285714285,0
5,21,6,1,92.15151515151516,90.78484848484848,black,game_780,1153,draw,0.6285714285714286,0
0,4,3,14,355.0,64.5,white,game_781,1115,draw,0.06451612903225806,0
7,4,4,13,261.60714285714283,73.83928571428572,black,game_781,1153,draw,0.06451612903225806,0
2,13,10,11,212.22222222222223,78.77777777777777,white,game_782,1115,draw,0.43902439024390244,0
7,9,9,11,207.02777777777777,79.29722222222222,black,game_782,1153,draw,0.1,0
2,4,2,46,415.18518518518516,58.48148148148148,white,game_783,1131,draw,0.6,0
3,2,3,47,414.6727272727273,58.53272727272727,black,game_783,1153,draw,0.4,0
1,2,4,20,395.18518518518516,60.48148148148148,white,game_784,1133,draw,0.1,0
2,2,4,19,386.18518518518516,61.38148148148148,black,game_784,1153,draw,0.23076923076923078,0
9,5,10,13,212.05405405405406,78.7945945945946,white,game_785,1137,draw,0.2702702702702703,0
9,2,6,20,260.94594594594594,73.9054054054054,black,game_785,1153,draw,0.4594594594594595,0
6,12,13,12,199.0,80.1,white,game_786,1140,draw,0.5,0
3,13,15,12,212.95348837209303,78.7046511627907,black,game_786,1153,draw,0.56,0
2,12,31,27,259.06944444444446,74.09305555555555,white,game_787,1141,draw,0.625,0
3,7,31,31,271.8611111111111,72.8138888888889,black,game_787,1153,draw,0.5189873417721519,0
0,2,5,21,383.82142857142856,61.61785714285714,white,game_788,1143,draw,0.08571428571428572,0
0,4,5,19,358.89285714285717,64.11071428571428,black,game_788,1153,draw,0.34285714285714286,0
3,5,7,1,120.375,87.9625,white,game_789,1147,draw,0.125,0
2,8,5,0,106.66666666666667,89.33333333333333,black,game_789,1153,draw,0.3125,0
7,9,10,22,254.22916666666666,74.57708333333333,white,game_790,1153,draw,0.38,0
9,8,9,22,251.25,74.875,black,game_790,1153,draw,0.52,0
0,10,15,7,192.625,80.7375,white,game_791,1153,draw,0.5555555555555556,0
2,10,13,6,171.90322580645162,82.80967741935484,black,game_791,1153,draw,0.4,0
9,10,10,11,188.525,81.1475,white,game_792,1154,draw,0.1,0
9,10,8,12,186.89743589743588,81.31025641025641,black,game_792,1153,draw,0.475,0
5,14,13,2,111.58823529411765,88.84117647058824,white,game_793,1154,draw,0.45714285714285713,0
7,14,10,2,103.63636363636364,89.63636363636364,black,game_793,1153,draw,0.7142857142857143,1
2,4,6,2,162.35714285714286,83.7642857142857,white,game_794,1155,draw,0.07142857142857142,0
3,3,4,2,156.0,84.4,black,game_794,1153,draw,0.07142857142857142,0
1,3,10,37,369.0980392156863,63.09019607843137,white,game_795,1156,draw,0.6610169491525424,0
2,2,9,37,359.24,64.076,black,game_795,1153,draw,0.6610169491525424,0
11,4,18,39,303.9166666666667,69.60833333333333,white,game_796,1156,draw,0.375,0
12,4,19,37,295.4583333333333,70.45416666666667,black,game_796,1153,draw,0.5875,0
9,18,5,28,269.26666666666665,73.07333333333334,white,game_797,1158,draw,0.49230769230769234,0
10,16,5,28,275.03389830508473,72.49661016949153,black,game_797,1153,draw,0.6461538461538462,0
9,13,0,27,275.3265306122449,72.4673469387755,white,game_798,1158,draw,0.509090909090909,0
11,11,0,26,268.3125,73.16875,black,game_798,1153,draw,0.7037037037037037,1
2,5,2,20,364.3448275862069,63.565517241379304,white,game_799,1163,draw,0.41025641025641024,0
3,6,0,21,362.93333333333334,63.70666666666666,black,game_799,1153,draw,0.3157894736842105,0
3,3,4,9,239.73684210526315,76.02631578947368,white,game_800,1166,draw,0.38095238095238093,0
5,0,1,12,266.05555555555554,73.39444444444445,black,game_800,1153,draw,0.3333333333333333,0
2,3,5,47,418.10526315789474,58.189473684210526,white,game_801,1166,draw,0.5230769230769231,0
5,3,3,47,407.86206896551727,59.21379310344827,black,game_801,1153,draw,0.21875,0
0,6,0,19,394.68,60.532,white,game_802,1168,draw,0.25,0
1,5,0,18,383.2916666666667,61.67083333333333,black,game_802,1153,draw,0.027777777777777776,0
7,14,4,7,146.90625,85.309375,white,game_803,1174,draw,0.06060606060606061,0
12,9,4,6,120.09677419354838,87.99032258064516,black,game_803,1153,draw,0.15151515151515152,0
14,9,21,18,227.2258064516129,77.27741935483871,white,game_804,1176,draw,0.581081081081081,0
14,8,21,18,232.44262295081967,76.75573770491803,black,game_804,1153,draw,0.7432432432432432,1
14,18,4,15,168.33333333333334,83.16666666666666,white,game_805,1188,draw,0.1568627450980392,0
13,17,6,14,165.14,83.486,black,game_805,1153,draw,0.12,0
5,10,3,8,189.53846153846155,81.04615384615384,white,game_806,1199,draw,0.3333333333333333,0
8,7,3,7,179.92,82.008,black,game_806,1153,draw,0.14814814814814814,0
2,9,10,12,241.24242424242425,75.87575757575758,white,game_807,1201,draw,0.1891891891891892,0
3,8,10,12,241.57575757575756,75.84242424242424,black,game_807,1153,draw,0.3888888888888889,0
3,8,9,8,189.75,81.025,white,game_808,1203,draw,0.0,0
6,9,5,7,182.66666666666666,81.73333333333333,black,game_808,1153,draw,0.42857142857142855,0
3,10,7,10,216.96666666666667,78.30333333333333,white,game_809,1209,draw,0.59375,0
6,7,8,9,200.43333333333334,79.95666666666666,black,game_809,1153,draw,0.0967741935483871,0
2,6,6,1,116.06666666666666,88.39333333333333,white,game_810,1211,draw,0.47619047619047616,0
3,6,5,1,109.93333333333334,89.00666666666666,black,game_810,1153,draw,0.15,0
1,7,18,28,322.1296296296296,67.78703703703704,white,game_811,1213,draw,0.08196721311475409,0
3,9,13,29,316.55555555555554,68.34444444444445,black,game_811,1153,draw,0.05,0
1,4,2,12,352.05263157894734,64.79473684210527,white,game_812,1215,draw,0.041666666666666664,0
2,3,2,12,348.36842105263156,65.16315789473684,black,game_812,1153,draw,0.25,0
1,2,14,16,309.6969696969697,69.03030303030303,white,game_813,1225,draw,0.6176470588235294,0
3,2,14,14,276.030303030303,72.3969696969697,black,game_813,1153,draw,0.2727272727272727,0
5,9,2,27,326.6046511627907,67.33953488372093,white,game_814,1234,draw,0.37735849056603776,0
5,8,2,28,340.30232558139534,65.96976744186045,black,game_814,1153,draw,0.22641509433962265,0
2,7,1,34,393.4318181818182,60.65681818181818,white,game_815,1240,draw,0.7884615384615384,1
1,7,2,33,389.95348837209303,61.004651162790694,black,game_815,1153,draw,0.13725490196078433,0
2,10,6,27,318.3333333333333,68.16666666666667,white,game_816,1244,draw,0.5294117647058824,0
4,5,7,29,328.35555555555555,67.16444444444444,black,game_816,1153,draw,0.08,0
2,7,3,40,378.38461538461536,62.16153846153846,white,game_817,1252,draw,0.44642857142857145,0
3,8,4,37,370.3269230769231,62.96730769230769,black,game_817,1153,draw,0.2909090909090909,0
3,13,6,26,291.9166666666667,70.80833333333334,white,game_818,1262,draw,0.7924528301886793,1
1,13,8,25,291.2340425531915,70.87659574468086,black,game_818,1153,draw,0.75,1
6,1,0,29,406.0833333333333,59.391666666666666,white,game_819,1268,draw,0.7560975609756098,1
6,0,1,28,404.3142857142857,59.56857142857143,black,game_819,1153,draw,0.55,0
1,7,2,19,327.58620689655174,67.24137931034483,white,game_820,1277,draw,0.375,0
3,4,2,19,349.0357142857143,65.09642857142856,black,game_820,1153,draw,0.65625,0
6,6,3,24,317.20512820512823,68.27948717948718,white,game_821,1395,draw,0.3695652173913043,0
7,6,2,23,302.60526315789474,69.73947368421052,black,game_821,1153,draw,0.28888888888888886,0
1,4,2,22,369.7586206896552,63.02413793103448,white,game_822,2083,draw,0.0,0
1,5,2,21,354.6551724137931,64.5344827586207,black,game_822,1153,draw,0.16666666666666666,0
3,5,9,20,321.64864864864865,67.83513513513513,white,game_823,1025,draw,0.6341463414634146,0
2,5,11,19,316.4054054054054,68.35945945945946,black,game_823,1154,draw,0.325,0
0,8,7,6,195.95238095238096,80.4047619047619,white,game_824,1038,draw,0.0,0
1,9,3,7,188.4,81.16,black,game_824,1154,draw,0.23809523809523808,0
3,3,10,35,372.37254901960785,62.76274509803921,white,game_825,1040,draw,0.631578947368421,0
2,3,10,35,380.26,61.974,black,game_825,1154,draw,0.7017543859649122,1
8,17,3,15,189.06976744186048,81.09302325581395,white,game_826,1041,draw,0.44680851063829785,0
8,18,3,15,188.79545454545453,81.12045454545455,black,game_826,1154,draw,0.21739130434782608,0
17,9,10,13,177.20408163265307,82.2795918367347,white,game_827,1053,draw,0.7068965517241379,1
18,10,7,15,182.56,81.744,black,game_827,1154,draw,0.6842105263157895,0
3,8,16,15,244.14285714285714,75.58571428571429,white,game_828,1062,draw,0.5102040816326531,0
4,7,12,19,276.45238095238096,72.3547619047619,black,game_828,1154,draw,0.2916666666666667,0
5,4,11,4,178.5,82.15,white,game_829,1066,draw,0.12,0
2,6,11,4,191.95652173913044,80.80434782608695,black,game_829,1154,draw,0.56,0
4,5,5,21,330.4,66.96000000000001,white,game_830,1076,draw,0.5263157894736842,0
7,2,5,21,325.42857142857144,67.45714285714286,black,game_830,1154,draw,0.08108108108108109,0
5,3,1,18,318.55555555555554,68.14444444444445,white,game_831,1082,draw,0.037037037037037035,0
3,5,0,18,338.4230769230769,66.15769230769232,black,game_831,1154,draw,0.1111111111111111,0
1,8,7,14,289.5,71.05,white,game_832,1082,draw,0.6470588235294118,0
2,9,5,14,274.6666666666667,72.53333333333333,black,game_832,1154,draw,0.15151515151515152,0
4,4,2,22,351.03125,64.896875,white,game_833,1087,draw,0.5609756097560976,0
4,5,1,20,339.5,66.05,black,game_833,1154,draw,0.5121951219512195,0
2,1,0,18,431.23809523809524,56.87619047619047,white,game_834,1097,draw,0.045454545454545456,0
2,0,0,18,451.65,54.835,black,game_834,1154,draw,0.22727272727272727,0
1,4,2,27,411.05882352941177,58.89411764705882,white,game_835,1103,draw,0.6666666666666666,0
3,3,1,26,402.8181818181818,59.71818181818182,black,game_835,1154,draw,0.07894736842105263,0
1,2,6,1,160.7,83.93,white,game_836,1103,draw,0.16666666666666666,0
2,3,5,0,114.2,88.58,black,game_836,1154,draw,0.09090909090909091,0
14,7,4,5,107.0,89.3,white,game_837,1117,draw,0.03333333333333333,0
14,6,6,3,96.41379310344827,90.35862068965517,black,game_837,1154,draw,0.5,0
3,2,7,21,318.42424242424244,68.15757575757576,white,game_838,1119,draw,0.05714285714285714,0
3,3,5,21,304.8125,69.51875,black,game_838,1154,draw,0.6,0
5,8,5,13,256.64516129032256,74.33548387096775,white,game_839,1119,draw,0.6857142857142857,0
6,9,3,13,242.61290322580646,75.73870967741935,black,game_839,1154,draw,0.08823529411764706,0
1,2,1,30,438.6764705882353,56.132352941176464,white,game_840,1125,draw,0.32432432432432434,0
2,1,0,30,450.57575757575756,54.94242424242424,black,game_840,1154,draw,0.43243243243243246,0
19,5,13,12,167.9795918367347,83.20204081632653,white,game_841,1131,draw,0.22807017543859648,0
17,8,7,17,177.14285714285714,82.28571428571428,black,game_841,1154,draw,0.2631578947368421,0
12,6,5,0,48.65217391304348,95.13478260869564,white,game_842,1134,draw,0.34782608695652173,0
12,6,4,0,42.72727272727273,95.72727272727273,black,game_842,1154,draw,0.5454545454545454,0
5,13,7,14,221.33333333333334,77.86666666666666,white,game_843,1135,draw,0.23255813953488372,0
5,14,8,11,200.18421052631578,79.98157894736842,black,game_843,1154,draw,0.4418604651162791,0
0,5,2,5,219.75,78.025,white,game_844,1140,draw,0.15384615384615385,0
3,2,2,5,203.5,79.65,black,game_844,1154,draw,0.0,0
2,3,8,19,336.53125,66.346875,white,game_845,1145,draw,0.6842105263157895,0
2,4,7,18,337.9032258064516,66.20967741935485,black,game_845,1154,draw,0.05405405405405406,0
3,10,11,18,243.95238095238096,75.6047619047619,white,game_846,1146,draw,0.15217391304347827,0
4,6,14,16,242.475,75.7525,black,game_846,1154,draw,0.43478260869565216,0
10,13,6,6,126.02857142857142,87.39714285714285,white,game_847,1148,draw,0.21621621621621623,0
9,13,6,6,131.08823529411765,86.89117647058823,black,game_847,1154,draw,0.7297297297297297,1
3,14,19,33,292.2608695652174,70.77391304347826,white,game_848,1153,draw,0.2465753424657534,0
7,20,10,32,268.3333333333333,73.16666666666667,black,game_848,1154,draw,0.09722222222222222,0
2,12,0,17,278.93548387096774,72.10645161290323,white,game_849,1155,draw,0.03125,0
3,10,0,17,288.8,71.12,black,game_849,1154,draw,0.65625,0
1,15,18,21,258.6909090909091,74.13090909090909,white,game_850,1156,draw,0.2459016393442623,0
4,13,17,22,264.07142857142856,73.59285714285714,black,game_850,1154,draw,0.18032786885245902,0
2,4,6,15,336.74074074074076,66.32592592592593,white,game_851,1157,draw,0.34285714285714286,0
4,3,5,16,336.64285714285717,66.33571428571429,black,game_851,1154,draw,0.3235294117647059,0
0,9,10,29,324.625,67.5375,white,game_852,1422,loss,0.037037037037037035,0
1,8,10,28,327.7659574468085,67.22340425531914,black,game_852,1430,win,0.46296296296296297,0
2,7,5,22,290.97222222222223,70.90277777777777,white,game_853,1555,win,0.7142857142857143,1
1,7,6,22,303.02777777777777,69.69722222222222,black,game_853,1495,loss,0.36585365853658536,0
15,6,7,44,290.3888888888889,70.96111111111111,white,game_854,1749,draw,0.06944444444444445,0
13,8,9,42,281.4583333333333,71.85416666666667,black,game_854,1755,draw,0.3611111111111111,0
4,6,10,43,349.9047619047619,65.00952380952381,white,game_855,1687,loss,0.11267605633802817,0
6,8,4,44,350.35483870967744,64.96451612903226,black,game_855,1723,win,0.39436619718309857,0
4,9,2,2,83.23529411764706,91.67647058823529,white,game_856,1988,win,0.0,0
5,9,0,3,93.52941176470588,90.6470588235294,black,game_856,2142,loss,0.0,0
7,3,1,33,377.1363636363636,62.28636363636364,white,game_857,1927,loss,0.5172413793103449,0
9,0,1,34,387.70454545454544,61.22954545454545,black,game_857,2223,win,0.05172413793103448,0
12,12,17,25,234.83333333333334,76.51666666666667,white,game_858,1918,win,0.821917808219178,1
15,7,20,23,225.52307692307693,77.44769230769231,black,game_858,1394,loss,0.4861111111111111,0
5,5,4,9,231.91304347826087,76.80869565217391,white,game_859,1519,win,0.6153846153846154,0
4,7,3,9,232.2608695652174,76.77391304347826,black,game_859,1545,loss,0.12,0
6,6,8,7,190.88888888888889,80.91111111111111,white,game_860,1916,loss,0.037037037037037035,0
4,8,7,7,195.5,80.45,black,game_860,1910,win,0.18518518518518517,0
2,12,18,0,97.28125,90.271875,white,game_861,1733,draw,0.0,0
10,10,12,0,71.625,92.8375,black,game_861,1770,draw,0.125,0
2,7,15,52,371.30263157894734,62.86973684210526,white,game_862,1955,loss,0.4880952380952381,0
4,4,15,52,379.3466666666667,62.06533333333333,black,game_862,1960,win,0.75,1
11,10,5,2,84.10714285714286,91.58928571428571,white,game_863,1917,loss,0.17857142857142858,0
13,8,4,1,66.6923076923077,93.33076923076923,black,game_863,1929,win,0.4642857142857143,0
1,7,21,7,233.0,76.7,white,game_864,1983,win,0.675,0
5,5,19,7,222.36111111111111,77.76388888888889,black,game_864,2099,loss,0.5128205128205128,0
6,14,9,26,257.0181818181818,74.29818181818182,white,game_865,1059,draw,0.4262295081967213,0
11,9,6,27,254.62264150943398,74.5377358490566,black,game_865,2233,draw,0.3333333333333333,0
5,4,0,44,414.8867924528302,58.51132075471698,white,game_866,1887,loss,0.4827586206896552,0
6,2,0,45,425.50943396226415,57.449056603773585,black,game_866,1925,win,0.7931034482758621,1
6,9,3,10,206.10714285714286,79.3892857142857,white,game_867,1817,win,0.6551724137931034,0
8,7,3,10,202.75,79.725,black,game_867,1891,loss,0.03571428571428571,0
14,13,13,28,238.01470588235293,76.19852941176471,white,game_868,1622,loss,0.5131578947368421,0
16,13,9,30,241.58823529411765,75.84117647058824,black,game_868,1570,win,0.7894736842105263,1
14,17,10,2,80.72093023255815,91.92790697674418,white,game_869,1209,win,0.4,0
14,19,10,0,67.67441860465117,93.23255813953489,black,game_869,1289,loss,0.3181818181818182,0
25,21,0,0,24.869565217391305,97.51304347826087,white,game_870,1952,draw,0.6521739130434783,0
30,16,0,0,21.369565217391305,97.86304347826086,black,game_870,1904,draw,0.6086956521739131,0
26,14,1,12,127.98113207547169,87.20188679245283,white,game_871,1132,draw,0.1323529411764706,0
24,16,0,12,127.53846153846153,87.24615384615385,black,game_871,1149,draw,0.26865671641791045,0
9,10,6,28,288.8679245283019,71.11320754716981,white,game_872,1746,loss,0.22580645161290322,0
10,8,5,30,296.47169811320754,70.35283018867925,black,game_872,1741,win,0.43548387096774194,0
4,12,21,24,251.18032786885246,74.88196721311475,white,game_873,1857,loss,0.5652173913043478,0
1,13,22,22,246.1206896551724,75.38793103448276,black,game_873,1726,win,0.43478260869565216,0
26,7,38,5,130.93421052631578,86.90657894736842,white,game_874,1785,draw,0.7894736842105263,1
28,3,38,6,136.38666666666666,86.36133333333333,black,game_874,1782,draw,0.8,1
8,38,14,11,151.46478873239437,84.85352112676057,white,game_875,1800,win,0.6923076923076923,0
1,47,11,12,160.6056338028169,83.93943661971831,black,game_875,1740,loss,0.7012987012987013,1
13,15,0,8,144.22222222222223,85.57777777777778,white,game_876,1497,loss,0.24390243902439024,0
15,11,0,9,150.57142857142858,84.94285714285714,black,game_876,1475,win,0.5609756097560976,0
9,21,9,27,224.66666666666666,77.53333333333333,white,game_877,1690,loss,0.17333333333333334,0
12,19,8,27,230.28787878787878,76.97121212121212,black,game_877,1887,win,0.5333333333333333,0
13,13,9,25,231.96666666666667,76.80333333333333,white,game_878,1369,loss,0.1791044776119403,0
10,19,5,26,235.05,76.495,black,game_878,1302,win,0.6268656716417911,0
